IndexHour,visits
8134,139186600
8135,139186500
8136,139186400
8137,139186300
8138,139186200
8139,139186100
8140,139186000
8141,139185900
8142,139185800
8143,139185700
8144,139185600
8145,139185500
8146,139185400
8147,139185300
8148,139185200
8149,139185100
8150,139185000
8151,139184900
8152,139184800
8153,139184700
8154,139184600
8155,139184500
8156,139184400
8157,139184300
8158,139184200
8159,139184100
8160,139184000
8161,139183900
8162,139183800
8163,139183700
8164,139183600
8165,139183500
8166,139183400
8167,139183300
8168,139183200
8169,139183100
8170,139183000
8171,139182900
8172,139182800
8173,139182700
8174,139182600
8175,139182500
8176,139182400
8177,139182300
8178,139182200
8179,139182100
8180,139182000
8181,139181900
8182,139181800
8183,139181700
8184,139181600
8185,139181500
8186,139181400
8187,139181300
8188,139181200
8189,139181100
8190,139181000
8191,139180900
8192,139180800
8193,139180700
8194,139180600
8195,139180500
8196,139180400
8197,139180300
8198,139180200
8199,139180100
8200,139180000
8201,139179900
8202,139179800
8203,139179700
8204,139179600
8205,139179500
8206,139179400
8207,139179300
8208,139179200
8209,139179100
8210,139179000
8211,139178900
8212,139178800
8213,139178700
8214,139178600
8215,139178500
8216,139178400
8217,139178300
8218,139178200
8219,139178100
8220,139178000
8221,139177900
8222,139177800
8223,139177700
8224,139177600
8225,139177500
8226,139177400
8227,139177300
8228,139177200
8229,139177100
8230,139177000
8231,139176900
8232,139176800
8233,139176700
8234,139176600
8235,139176500
8236,139176400
8237,139176300
8238,139176200
8239,139176100
8240,139176000
8241,139175900
8242,139175800
8243,139175700
8244,139175600
8245,139175500
8246,139175400
8247,139175300
8248,139175200
8249,139175100
8250,139175000
8251,139174900
8252,139174800
8253,139174700
8254,139174600
8255,139174500
8256,139174400
8257,139174300
8258,139174200
8259,139174100
8260,139174000
8261,139173900
8262,139173800
8263,139173700
8264,139173600
8265,139173500
8266,139173400
8267,139173300
8268,139173200
8269,139173100
8270,139173000
8271,139172900
8272,139172800
8273,139172700
8274,139172600
8275,139172500
8276,139172400
8277,139172300
8278,139172200
8279,139172100
8280,139172000
8281,139171900
8282,139171800
8283,139171700
8284,139171600
8285,139171500
8286,139171400
8287,139171300
8288,139171200
8289,139171100
8290,139171000
8291,139170900
8292,139170800
8293,139170700
8294,139170600
8295,139170500
8296,139170400
8297,139170300
8298,139170200
8299,139170100
8300,139170000
8301,139169900
8302,139169800
8303,139169700
8304,139169600
8305,139169500
8306,139169400
8307,139169300
8308,139169200
8309,139169100
8310,139169000
8311,139168900
8312,139168800
8313,139168700
8314,139168600
8315,139168500
8316,139168400
8317,139168300
8318,139168200
8319,139168100
8320,139168000
8321,139167900
8322,139167800
8323,139167700
8324,139167600
8325,139167500
8326,139167400
8327,139167300
8328,139167200
8329,139167100
8330,139167000
8331,139166900
8332,139166800
8333,139166700
8334,139166600
8335,139166500
8336,139166400
8337,139166300
8338,139166200
8339,139166100
8340,139166000
8341,139165900
8342,139165800
8343,139165700
8344,139165600
8345,139165500
8346,139165400
8347,139165300
8348,139165200
8349,139165100
8350,139165000
8351,139164900
8352,139164800
8353,139164700
8354,139164600
8355,139164500
8356,139164400
8357,139164300
8358,139164200
8359,139164100
8360,139164000
8361,139163900
8362,139163800
8363,139163700
8364,139163600
8365,139163500
8366,139163400
8367,139163300
8368,139163200
8369,139163100
8370,139163000
8371,139162900
8372,139162800
8373,139162700
8374,139162600
8375,139162500
8376,139162400
8377,139162300
8378,139162200
8379,139162100
8380,139162000
8381,139161900
8382,139161800
8383,139161700
8384,139161600
8385,139161500
8386,139161400
8387,139161300
8388,139161200
8389,139161100
8390,139161000
8391,139160900
8392,139160800
8393,139160700
8394,139160600
8395,139160500
8396,139160400
8397,139160300
8398,139160200
8399,139160100
8400,139160000
8401,139159900
8402,139159800
8403,139159700
8404,139159600
8405,139159500
8406,139159400
8407,139159300
8408,139159200
8409,139159100
8410,139159000
8411,139158900
8412,139158800
8413,139158700
8414,139158600
8415,139158500
8416,139158400
8417,139158300
8418,139158200
8419,139158100
8420,139158000
8421,139157900
8422,139157800
8423,139157700
8424,139157600
8425,139157500
8426,139157400
8427,139157300
8428,139157200
8429,139157100
8430,139157000
8431,139156900
8432,139156800
8433,139156700
8434,139156600
8435,139156500
8436,139156400
8437,139156300
8438,139156200
8439,139156100
8440,139156000
8441,139155900
8442,139155800
8443,139155700
8444,139155600
8445,139155500
8446,139155400
8447,139155300
8448,139155200
8449,139155100
8450,139155000
8451,139154900
8452,139154800
8453,139154700
8454,139154600
8455,139154500
8456,139154400
8457,139154300
8458,139154200
8459,139154100
8460,139154000
8461,139153900
8462,139153800
8463,139153700
8464,139153600
8465,139153500
8466,139153400
8467,139153300
8468,139153200
8469,139153100
8470,139153000
8471,139152900
8472,139152800
8473,139152700
8474,139152600
8475,139152500
8476,139152400
8477,139152300
8478,139152200
8479,139152100
8480,139152000
8481,139151900
8482,139151800
8483,139151700
8484,139151600
8485,139151500
8486,139151400
8487,139151300
8488,139151200
8489,139151100
8490,139151000
8491,139150900
8492,139150800
8493,139150700
8494,139150600
8495,139150500
8496,139150400
8497,139150300
8498,139150200
8499,139150100
8500,139150000
8501,139149900
8502,139149800
8503,139149700
8504,139149600
8505,139149500
8506,139149400
8507,139149300
8508,139149200
8509,139149100
8510,139149000
8511,139148900
8512,139148800
8513,139148700
8514,139148600
8515,139148500
8516,139148400
8517,139148300
8518,139148200
8519,139148100
8520,139148000
8521,139147900
8522,139147800
8523,139147700
8524,139147600
8525,139147500
8526,139147400
8527,139147300
8528,139147200
8529,139147100
8530,139147000
8531,139146900
8532,139146800
8533,139146700
8534,139146600
8535,139146500
8536,139146400
8537,139146300
8538,139146200
8539,139146100
8540,139146000
8541,139145900
8542,139145800
8543,139145700
8544,139145600
8545,139145500
8546,139145400
8547,139145300
8548,139145200
8549,139145100
8550,139145000
8551,139144900
8552,139144800
8553,139144700
8554,139144600
8555,139144500
8556,139144400
8557,139144300
8558,139144200
8559,139144100
8560,139144000
8561,139143900
8562,139143800
8563,139143700
8564,139143600
8565,139143500
8566,139143400
8567,139143300
8568,139143200
8569,139143100
8570,139143000
8571,139142900
8572,139142800
8573,139142700
8574,139142600
8575,139142500
8576,139142400
8577,139142300
8578,139142200
8579,139142100
8580,139142000
8581,139141900
8582,139141800
8583,139141700
8584,139141600
8585,139141500
8586,139141400
8587,139141300
8588,139141200
8589,139141100
8590,139141000
8591,139140900
8592,139140800
8593,139140700
8594,139140600
8595,139140500
8596,139140400
8597,139140300
8598,139140200
8599,139140100
8600,139140000
8601,139139900
8602,139139800
8603,139139700
8604,139139600
8605,139139500
8606,139139400
8607,139139300
8608,139139200
8609,139139100
8610,139139000
8611,139138900
8612,139138800
8613,139138700
8614,139138600
8615,139138500
8616,139138400
8617,139138300
8618,139138200
8619,139138100
8620,139138000
8621,139137900
8622,139137800
8623,139137700
8624,139137600
8625,139137500
8626,139137400
8627,139137300
8628,139137200
8629,139137100
8630,139137000
8631,139136900
8632,139136800
8633,139136700
8634,139136600
8635,139136500
8636,139136400
8637,139136300
8638,139136200
8639,139136100
8640,139136000
8641,139135900
8642,139135800
8643,139135700
8644,139135600
8645,139135500
8646,139135400
8647,139135300
8648,139135200
8649,139135100
8650,139135000
8651,139134900
8652,139134800
8653,139134700
8654,139134600
8655,139134500
8656,139134400
8657,139134300
8658,139134200
8659,139134100
8660,139134000
8661,139133900
8662,139133800
8663,139133700
8664,139133600
8665,139133500
8666,139133400
8667,139133300
8668,139133200
8669,139133100
8670,139133000
8671,139132900
8672,139132800
8673,139132700
8674,139132600
8675,139132500
8676,139132400
8677,139132300
8678,139132200
8679,139132100
8680,139132000
8681,139131900
8682,139131800
8683,139131700
8684,139131600
8685,139131500
8686,139131400
8687,139131300
8688,139131200
8689,139131100
8690,139131000
8691,139130900
8692,139130800
8693,139130700
8694,139130600
8695,139130500
8696,139130400
8697,139130300
8698,139130200
8699,139130100
8700,139130000
8701,139129900
8702,139129800
8703,139129700
8704,139129600
8705,139129500
8706,139129400
8707,139129300
8708,139129200
8709,139129100
8710,139129000
8711,139128900
8712,139128800
8713,139128700
8714,139128600
8715,139128500
8716,139128400
8717,139128300
8718,139128200
8719,139128100
8720,139128000
8721,139127900
8722,139127800
8723,139127700
8724,139127600
8725,139127500
8726,139127400
8727,139127300
8728,139127200
8729,139127100
8730,139127000
8731,139126900
8732,139126800
8733,139126700
8734,139126600
8735,139126500
8736,139126400
8737,139126300
8738,139126200
8739,139126100
8740,139126000
8741,139125900
8742,139125800
8743,139125700
8744,139125600
8745,139125500
8746,139125400
8747,139125300
8748,139125200
8749,139125100
8750,139125000
8751,139124900
8752,139124800
8753,139124700
8754,139124600
8755,139124500
8756,139124400
8757,139124300
8758,139124200
8759,139124100
8760,139124000
8761,139123900
8762,139123800
8763,139123700
8764,139123600
8765,139123500
8766,139123400
8767,139123300
8768,139123200
8769,139123100
8770,139123000
8771,139122900
8772,139122800
8773,139122700
8774,139122600
8775,139122500
8776,139122400
8777,139122300
8778,139122200
8779,139122100
8780,139122000
8781,139121900
8782,139121800
8783,139121700
8784,139121600
8785,139121500
8786,139121400
8787,139121300
8788,139121200
8789,139121100
8790,139121000
8791,139120900
8792,139120800
8793,139120700
8794,139120600
8795,139120500
8796,139120400
8797,139120300
8798,139120200
8799,139120100
8800,139120000
8801,139119900
8802,139119800
8803,139119700
8804,139119600
8805,139119500
8806,139119400
8807,139119300
8808,139119200
8809,139119100
8810,139119000
8811,139118900
8812,139118800
8813,139118700
8814,139118600
8815,139118500
8816,139118400
8817,139118300
8818,139118200
8819,139118100
8820,139118000
8821,139117900
8822,139117800
8823,139117700
8824,139117600
8825,139117500
8826,139117400
8827,139117300
8828,139117200
8829,139117100
8830,139117000
8831,139116900
8832,139116800
8833,139116700
8834,139116600
8835,139116500
8836,139116400
8837,139116300
8838,139116200
8839,139116100
8840,139116000
8841,139115900
8842,139115800
8843,139115700
8844,139115600
8845,139115500
8846,139115400
8847,139115300
8848,139115200
8849,139115100
8850,139115000
8851,139114900
8852,139114800
8853,139114700
8854,139114600
8855,139114500
8856,139114400
8857,139114300
8858,139114200
8859,139114100
8860,139114000
8861,139113900
8862,139113800
8863,139113700
8864,139113600
8865,139113500
8866,139113400
8867,139113300
8868,139113200
8869,139113100
8870,139113000
8871,139112900
8872,139112800
8873,139112700
8874,139112600
8875,139112500
8876,139112400
8877,139112300
8878,139112200
8879,139112100
8880,139112000
8881,139111900
8882,139111800
8883,139111700
8884,139111600
8885,139111500
8886,139111400
8887,139111300
8888,139111200
8889,139111100
8890,139111000
8891,139110900
8892,139110800
8893,139110700
8894,139110600
8895,139110500
8896,139110400
8897,139110300
8898,139110200
8899,139110100
8900,139110000
8901,139109900
8902,139109800
8903,139109700
8904,139109600
8905,139109500
8906,139109400
8907,139109300
8908,139109200
8909,139109100
8910,139109000
8911,139108900
8912,139108800
8913,139108700
8914,139108600
8915,139108500
8916,139108400
8917,139108300
8918,139108200
8919,139108100
8920,139108000
8921,139107900
8922,139107800
8923,139107700
8924,139107600
8925,139107500
8926,139107400
8927,139107300
8928,139107200
8929,139107100
8930,139107000
8931,139106900
8932,139106800
8933,139106700
8934,139106600
8935,139106500
8936,139106400
8937,139106300
8938,139106200
8939,139106100
8940,139106000
8941,139105900
8942,139105800
8943,139105700
8944,139105600
8945,139105500
8946,139105400
8947,139105300
8948,139105200
8949,139105100
8950,139105000
8951,139104900
8952,139104800
8953,139104700
8954,139104600
8955,139104500
8956,139104400
8957,139104300
8958,139104200
8959,139104100
8960,139104000
8961,139103900
8962,139103800
8963,139103700
8964,139103600
8965,139103500
8966,139103400
8967,139103300
8968,139103200
8969,139103100
8970,139103000
8971,139102900
8972,139102800
8973,139102700
8974,139102600
8975,139102500
8976,139102400
8977,139102300
8978,139102200
8979,139102100
8980,139102000
8981,139101900
8982,139101800
8983,139101700
8984,139101600
8985,139101500
8986,139101400
8987,139101300
8988,139101200
8989,139101100
8990,139101000
8991,139100900
8992,139100800
8993,139100700
8994,139100600
8995,139100500
8996,139100400
8997,139100300
8998,139100200
8999,139100100
9000,139100000
9001,139099900
9002,139099800
9003,139099700
9004,139099600
9005,139099500
9006,139099400
9007,139099300
9008,139099200
9009,139099100
9010,139099000
9011,139098900
9012,139098800
9013,139098700
9014,139098600
9015,139098500
9016,139098400
9017,139098300
9018,139098200
9019,139098100
9020,139098000
9021,139097900
9022,139097800
9023,139097700
9024,139097600
9025,139097500
9026,139097400
9027,139097300
9028,139097200
9029,139097100
9030,139097000
9031,139096900
9032,139096800
9033,139096700
9034,139096600
9035,139096500
9036,139096400
9037,139096300
9038,139096200
9039,139096100
9040,139096000
9041,139095900
9042,139095800
9043,139095700
9044,139095600
9045,139095500
9046,139095400
9047,139095300
9048,139095200
9049,139095100
9050,139095000
9051,139094900
9052,139094800
9053,139094700
9054,139094600
9055,139094500
9056,139094400
9057,139094300
9058,139094200
9059,139094100
9060,139094000
9061,139093900
9062,139093800
9063,139093700
9064,139093600
9065,139093500
9066,139093400
9067,139093300
9068,139093200
9069,139093100
9070,139093000
9071,139092900
9072,139092800
9073,139092700
9074,139092600
9075,139092500
9076,139092400
9077,139092300
9078,139092200
9079,139092100
9080,139092000
9081,139091900
9082,139091800
9083,139091700
9084,139091600
9085,139091500
9086,139091400
9087,139091300
9088,139091200
9089,139091100
9090,139091000
9091,139090900
9092,139090800
9093,139090700
9094,139090600
9095,139090500
9096,139090400
9097,139090300
9098,139090200
9099,139090100
9100,139090000
9101,139089900
9102,139089800
9103,139089700
9104,139089600
9105,139089500
9106,139089400
9107,139089300
9108,139089200
9109,139089100
9110,139089000
9111,139088900
9112,139088800
9113,139088700
9114,139088600
9115,139088500
9116,139088400
9117,139088300
9118,139088200
9119,139088100
9120,139088000
9121,139087900
9122,139087800
9123,139087700
9124,139087600
9125,139087500
9126,139087400
9127,139087300
9128,139087200
9129,139087100
9130,139087000
9131,139086900
9132,139086800
9133,139086700
9134,139086600
9135,139086500
9136,139086400
9137,139086300
9138,139086200
9139,139086100
9140,139086000
9141,139085900
9142,139085800
9143,139085700
9144,139085600
9145,139085500
9146,139085400
9147,139085300
9148,139085200
9149,139085100
9150,139085000
9151,139084900
9152,139084800
9153,139084700
9154,139084600
9155,139084500
9156,139084400
9157,139084300
9158,139084200
9159,139084100
9160,139084000
9161,139083900
9162,139083800
9163,139083700
9164,139083600
9165,139083500
9166,139083400
9167,139083300
9168,139083200
9169,139083100
9170,139083000
9171,139082900
9172,139082800
9173,139082700
9174,139082600
9175,139082500
9176,139082400
9177,139082300
9178,139082200
9179,139082100
9180,139082000
9181,139081900
9182,139081800
9183,139081700
9184,139081600
9185,139081500
9186,139081400
9187,139081300
9188,139081200
9189,139081100
9190,139081000
9191,139080900
9192,139080800
9193,139080700
9194,139080600
9195,139080500
9196,139080400
9197,139080300
9198,139080200
9199,139080100
9200,139080000
9201,139079900
9202,139079800
9203,139079700
9204,139079600
9205,139079500
9206,139079400
9207,139079300
9208,139079200
9209,139079100
9210,139079000
9211,139078900
9212,139078800
9213,139078700
9214,139078600
9215,139078500
9216,139078400
9217,139078300
9218,139078200
9219,139078100
9220,139078000
9221,139077900
9222,139077800
9223,139077700
9224,139077600
9225,139077500
9226,139077400
9227,139077300
9228,139077200
9229,139077100
9230,139077000
9231,139076900
9232,139076800
9233,139076700
9234,139076600
9235,139076500
9236,139076400
9237,139076300
9238,139076200
9239,139076100
9240,139076000
9241,139075900
9242,139075800
9243,139075700
9244,139075600
9245,139075500
9246,139075400
9247,139075300
9248,139075200
9249,139075100
9250,139075000
9251,139074900
9252,139074800
9253,139074700
9254,139074600
9255,139074500
9256,139074400
9257,139074300
9258,139074200
9259,139074100
9260,139074000
9261,139073900
9262,139073800
9263,139073700
9264,139073600
9265,139073500
9266,139073400
9267,139073300
9268,139073200
9269,139073100
9270,139073000
9271,139072900
9272,139072800
9273,139072700
9274,139072600
9275,139072500
9276,139072400
9277,139072300
9278,139072200
9279,139072100
9280,139072000
9281,139071900
9282,139071800
9283,139071700
9284,139071600
9285,139071500
9286,139071400
9287,139071300
9288,139071200
9289,139071100
9290,139071000
9291,139070900
9292,139070800
9293,139070700
9294,139070600
9295,139070500
9296,139070400
9297,139070300
9298,139070200
9299,139070100
9300,139070000
9301,139069900
9302,139069800
9303,139069700
9304,139069600
9305,139069500
9306,139069400
9307,139069300
9308,139069200
9309,139069100
9310,139069000
9311,139068900
9312,139068800
9313,139068700
9314,139068600
9315,139068500
9316,139068400
9317,139068300
9318,139068200
9319,139068100
9320,139068000
9321,139067900
9322,139067800
9323,139067700
9324,139067600
9325,139067500
9326,139067400
9327,139067300
9328,139067200
9329,139067100
9330,139067000
9331,139066900
9332,139066800
9333,139066700
9334,139066600
9335,139066500
9336,139066400
9337,139066300
9338,139066200
9339,139066100
9340,139066000
9341,139065900
9342,139065800
9343,139065700
9344,139065600
9345,139065500
9346,139065400
9347,139065300
9348,139065200
9349,139065100
9350,139065000
9351,139064900
9352,139064800
9353,139064700
9354,139064600
9355,139064500
9356,139064400
9357,139064300
9358,139064200
9359,139064100
9360,139064000
9361,139063900
9362,139063800
9363,139063700
9364,139063600
9365,139063500
9366,139063400
9367,139063300
9368,139063200
9369,139063100
9370,139063000
9371,139062900
9372,139062800
9373,139062700
9374,139062600
9375,139062500
9376,139062400
9377,139062300
9378,139062200
9379,139062100
9380,139062000
9381,139061900
9382,139061800
9383,139061700
9384,139061600
9385,139061500
9386,139061400
9387,139061300
9388,139061200
9389,139061100
9390,139061000
9391,139060900
9392,139060800
9393,139060700
9394,139060600
9395,139060500
9396,139060400
9397,139060300
9398,139060200
9399,139060100
9400,139060000
9401,139059900
9402,139059800
9403,139059700
9404,139059600
9405,139059500
9406,139059400
9407,139059300
9408,139059200
9409,139059100
9410,139059000
9411,139058900
9412,139058800
9413,139058700
9414,139058600
9415,139058500
9416,139058400
9417,139058300
9418,139058200
9419,139058100
9420,139058000
9421,139057900
9422,139057800
9423,139057700
9424,139057600
9425,139057500
9426,139057400
9427,139057300
9428,139057200
9429,139057100
9430,139057000
9431,139056900
9432,139056800
9433,139056700
9434,139056600
9435,139056500
9436,139056400
9437,139056300
9438,139056200
9439,139056100
9440,139056000
9441,139055900
9442,139055800
9443,139055700
9444,139055600
9445,139055500
9446,139055400
9447,139055300
9448,139055200
9449,139055100
9450,139055000
9451,139054900
9452,139054800
9453,139054700
9454,139054600
9455,139054500
9456,139054400
9457,139054300
9458,139054200
9459,139054100
9460,139054000
9461,139053900
9462,139053800
9463,139053700
9464,139053600
9465,139053500
9466,139053400
9467,139053300
9468,139053200
9469,139053100
9470,139053000
9471,139052900
9472,139052800
9473,139052700
9474,139052600
9475,139052500
9476,139052400
9477,139052300
9478,139052200
9479,139052100
9480,139052000
9481,139051900
9482,139051800
9483,139051700
9484,139051600
9485,139051500
9486,139051400
9487,139051300
9488,139051200
9489,139051100
9490,139051000
9491,139050900
9492,139050800
9493,139050700
9494,139050600
9495,139050500
9496,139050400
9497,139050300
9498,139050200
